groupId,artifactId
ddf.catalog.solr,catalog-solr-commands
org.springframework.data.examples,spring-data-redis-example-utils
com.github.sisyphsu,dateparser
com.ctrip.framework.xpipe.redis,redis-proxy
org.apache.servicecomb,foundation-common
jacoco,child2
org.jtwig,jtwig-spaceless-extension
com.formdev,flatlaf-jide-oss
com.jolbox,bonecp-test-commons
io.zipkin.zipkin2,zipkin
org.orcid,orcid-utils
cn.iocoder.springboot.labs,labx-07-sca-dubbo-demo01-api
ca.uhn.hapi.fhir,hapi-fhir-validation-resources-dstu3
org.restlet.jee,org.restlet.ext.xml
ca.uhn.hapi.fhir,hapi-fhir-validation-resources-dstu2
org.apache.curator,curator-framework
io.helidon.config,helidon-config-encryption
com.stratio.ingestion,stratio-rest-source
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.treetagger-model-tagger-en-le
com.alibaba,dubbo-config-api
org.gwizard,gwizard-services
de.javagl,jgltf-impl-v2
de.javagl,jgltf-impl-v1
org.apache.hop,hop-databases-redshift
org.talend.esb.locator.service,locator-service-common
org.apereo.cas,cas-server-support-oidc-core-api
org.locationtech.geowave,geowave-format-gpx
org.thingsboard.common,cache
it.unibz.inf.ontop,ontop-build
org.openhab.addons.bundles,org.openhab.binding.luftdateninfo
org.eclipse.equinox.http,servlet
fr.opensagres.xdocreport,fr.opensagres.xdocreport.core
org.simpleflatmapper,sfm-reflect
org.openhab.binding,org.openhab.binding.cups
org.openhab.io,org.openhab.io.multimedia.tts.macintalk
io.apiman,apiman-gateway-engine-core
com.lmxdawn,him-common
ddf.security.claims,security-claims-property
org.apache.hbase,hbase-shell
org.jeasy,easy-rules-core
com.codenameone,codenameone-javase-svg
org.tribuo,tribuo-classification-core
mil.nga.giat,geowave-adapter-vector
org.asqatasun,asqatasun-contentloader
org.apache.httpcomponents,httpasyncclient-osgi
org.exist-db.thirdparty.com.ettrema,milton-client
org.springframework.batch,spring-batch-integration
org.jfxtras,jfxtras-test-support
gov.nasa.arc.mct,canvasView
com.asakusafw.info,asakusa-info-model
org.ow2.asm,asm-debug-all
com.github.frankiesardo,auto-parcel-processor
org.javaboy,vhr-mapper
org.exoplatform.gatein.portal,exo.portal.webui.portal
org.glassfish.jersey.media,jersey-media-json-jackson1
org.apache.archiva.redback,redback-rbac-cached
org.carlspring.strongbox,strongbox-storage-api-resources
org.apache.knox,gateway-service-hive
org.apache.james,james-server-cassandra-app-ldap-tests
org.flowable,flowable-bpmn-layout
org.apache.openwebbeans,openwebbeans-jetty9
org.dcm4che.dcm4chee-arc,dcm4chee-arc-ups-movescu
org.wso2.iot,org.wso2.iot.analytics.integration.common.clients
org.lucee,commons-lang
com.example,java-world
org.structr,structr-neo4j-bolt-driver
org.graphfoundation.ongdb,ongdb
org.odpi.egeria,asset-analysis-spring
io.dropwizard.metrics,metrics-graphite
org.apache.isis.valuetypes,isis-valuetypes-asciidoc-applib
edu.ucar,bufr
org.jboss.errai,errai-jaxrs-resteasy
org.flowable,flowable-job-service
io.vertx,vertx-web-templ-pebble
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.corenlp-model-depparser-fr-ud
io.hops.hopsworks,hopsworks-alert
org.eclipse.emf,org.eclipse.emf.mwe2.language
com.artipie,docker-adapter
org.apereo.cas,cas-server-core-authentication
org.eclipse.ditto,ditto-internal-models-streaming
org.apache.kylin,kylin-core-storage
org.apache.servicemix.bundles,org.apache.servicemix.bundles.jedis
org.apache.deltaspike.modules,deltaspike-security-module-impl
com.netflix.ribbon,ribbon-core
io.helidon.jersey,helidon-jersey-connector
com.azure,azure-monitor-query
org.xwiki.platform,xwiki-platform-distribution-resources
org.neo4j,neo4j-buffers
org.webjars.bower,commonmark
io.netty,netty-transport-native-unix-common
org.xenei,junit-contracts
com.azure,azure-core-serializer-avro-apache
com.baidu,brpc-spring
com.pushtorefresh.java-private-constructor-checker,checker
org.netbeans.api,org-netbeans-modules-refactoring-api
io.vertx,vertx-shell
org.jenkins-ci.plugins,role-strategy
com.documents4j,documents4j-transformer-msoffice-word
software.amazon.awssdk,costandusagereport
org.flywaydb.flyway-test-extensions,flyway-spring3-test
com.alipay.sofa.lookout,lookout-ext-jvm
com.github.trask,immutables-jdk6-shim
org.tuxdevelop,spring-batch-lightmin-client-discovery-core
gicentre,utils
io.divide,dao-common
org.bitbucket.mstrobel,procyon-reflection
de.waldheinz,fat32-lib
io.opentracing.contrib,opentracing-redis-spring-data
org.jacoco,org.jacoco.doc
de.learnlib,learnlib-ttt
org.moduliths,moduliths-events-core
org.apache.camel,camel-infinispan-embedded
de.kopis.glacier,glacieruploader-command
io.cdap.cdap,cdap-security
com.github.fangjinuo.sqlhelper,sqlhelper-springjdbc-spring-boot-starter
org.azeckoski,reflectutils
org.wso2.iot,org.wso2.iot.broker.styles
com.momo,momo-permission-system-core-netty
org.jogamp.gluegen,gluegen-rt
io.sirix,sirix-core
org.jogamp.joal,joal-main
org.mengyun.ha,tcc-transaction-ha-spring
de.triology.recaptchav2-java,recaptchav2-java
test,transitive-as-dependency-module-a
org.apache.sling,org.apache.sling.servlet-helpers
com.github.saturnism.spring-boot-starter-grpc,grpc-server-starter
name.neuhalfen.projects.crypto.bouncycastle.openpgp,bouncy-gpg
org.locationtech.geogig,geogig-cli-app
org.openhab.action,org.openhab.action.xpl
org.eclipse.ditto,ditto-policies-model
org.apereo.cas,cas-server-core-util-api
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-en-factored
org.springframework,spring-dao
org.apache.camel.quarkus,camel-quarkus-fastjson
org.wso2.carbon.identity.user.api,org.wso2.carbon.identity.rest.api.user.recovery.v1
org.jmonkeyengine,jme3-bullet
org.eclipse.jetty.toolchain,jetty-perf-helper
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-tagger-en-bidirectional-distsim
io.nflow,nflow-rest-api-jax-rs
org.apache.camel,camel-tika
org.openhab.addons.bundles,org.openhab.binding.onewire
edu.jhu.hlt,annotated-nyt
net.javacrumbs.shedlock,shedlock-test-support
qunar.tc.bistoury,bistoury-magic-loader
io.thorntail,container
org.apache.hop,hop-transform-sqlfileoutput
org.sonatype.aether,aether-connector-wagon
javax.media,jai-core
org.graphfoundation.ongdb,ongdb-lucene-index
com.alipay.sofa,sofa-ark-api
org.ghost4j,ghost4j
com.blazegraph,bigdata-util
com.asakusafw,object-io
org.apache.hop,hop-transform-rowgenerator
org.cloudbus.cloudsim,documentation
org.bytedeco,gsl-platform
com.blobcity.lib.database,engine
org.apache.camel,camel-ignite
io.cattle,cattle-framework-resource-monitor
org.dcm4che.dcm4chee-arc,dcm4chee-arc-conf-ui
org.apache.isis.security,isis-security-keycloak
io.github.interacto,interacto-javafx
org.sakaiproject.calendar,sakai-calendar-api
com.lordofthejars,nosqlunit-couchdb
org.apache.camel.quarkus,camel-quarkus-ahc-ws-deployment
eigenbase,eigenbase-xom
io.syndesis.connector,connector-odata-v2
org.apache.skywalking,server-bootstrap
com.networknt,kafka-entity
org.lightcouch,lightcouch
org.springframework.cloud,spring-cloud-test-support
org.apache.nifi,nifi-hadoop-utils
software.amazon.awssdk,licensemanager
org.opennms.features.reporting,org.opennms.features.reporting.jasper-reports-compiler
com.mrallen,tonto
org.jenkins-ci.plugins,blueocean-autofavorite
org.nuxeo.ecm.platform,nuxeo-platform-relations-api
org.apache.camel,camel-service
org.fcrepo,fcrepo-auth-common
com.qlangtech.tis,tis-base-test
org.eclipse.jetty.websocket,websocket-core-server
com.github.wycm,proxy
org.cloudbus.cloudsim,cloudsim-examples
co.elastic.apm,apm-redisson-plugin
com.arangodb,jackson-dataformat-velocypack
com.vip.saturn,saturn-springboot
com.azure.resourcemanager,azure-resourcemanager-appplatform
org.jetlinks,jetlinks-supports
gov.nsa.datawave,datawave-edge-model-configuration-core
org.apache.hama,hama-graph
org.xwiki.platform,xwiki-platform-component-script
org.jboss.spec.javax.jms,jboss-jms-api_2.0_spec
org.knowm.xchange,xchange-bitmex
org.apache.servicemix.bundles,org.apache.servicemix.bundles.not-yet-commons-ssl
org.apache.olingo,odata-server-osgi-sample
org.wikidata.wdtk,wdtk-dumpfiles
de.metas.vertical.pharma,metasfresh-pharma.msv3.commons
org.safehaus.jug,jug-asl
org.bytedeco,llvm
com.vaadin,flow-dnd
org.wipo.analysers,wipo-analysers
com.sun,attach
org.glassfish.wasp,wasp
org.apache.crunch,crunch-kafka
org.apache.flink,statefun-flink-io-bundle
org.hawkular.commons,hawkular-tenant-jaxrs-filter
io.helidon.jersey,helidon-jersey-common
org.jmxtrans,jmxtrans-output-logback
org.jetbrains.kotlin,kotlin-noarg
org.apache.hop,hop-databases-ingres
org.pentaho,commons-xul-swing
com.goldmansachs.obevo,obevo-db-hsql
org.alluxio,alluxio-job-client
io.nuls.contract-module,contract
org.rhq,rhq-core-plugin-api
org.apereo.cas,cas-server-core-logging
org.cedj.geekseek,geekseek-service-security
io.fabric8,ianaservicehelper
org.openhab.addons.bundles,org.openhab.binding.bluetooth
org.springframework.cloud.fn,twitter-supplier
org.nutz,nutzboot-starter-jetty
org.netbeans.api,org-openide-util-lookup
me.neznamy,bukkit
camelinaction,hi-world-api
com.google.apis,google-api-services-datacatalog
ai.labs,automatedtesting-impl
org.apache.camel,camel-zip-deflater
org.apache.camel.quarkus,camel-quarkus-johnzon-deployment
org.eclipse.milo,sdk-core
org.flowable,flowable-explorer
com.simpligility.maven.plugins.android.tests,duplicates-lib-c
software.amazon.awssdk,autoscalingplans
com.simpligility.maven.plugins.android.tests,duplicates-lib-a
org.nuxeo.runtime,nuxeo-runtime-osgi
com.dtstack.flink,sql.side.kudu.core
com.simpligility.maven.plugins.android.tests,duplicates-lib-b
org.glassfish.jersey.test-framework.providers,jersey-test-framework-provider-netty
org.jboss.arquillian.container,arquillian-wls-remote-12.1.x
org.aoju,bus-cron
com.alibaba.otter,canal.client
org.teiid.connectors,file-s3
org.dcm4che.dcm4chee-arc,dcm4chee-arc-conf-rs
org.apache.servicecomb.pack,alpha-spring-cloud-starter-eureka
cn.iocoder.mall,mall-spring-boot-starter-security
io.helidon.microprofile.scheduling,helidon-microprofile-scheduling
org.icefaces,icefaces
de.myfoo,commonj
io.rainfall,rainfall-ehcache
vc.inreach.aws,aws-signing-request-interceptor
org.forgerock.ce.openam,openam-oauth2-openam-extension
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-model-morphtagger-fr-ftb
org.eclipse.jetty,jetty-unixsocket-http
org.wildfly.swarm,topology-consul
org.jaitools,jt-all
org.eobjects.datacleaner,DataCleaner-mark-rows
org.apache.shiro,shiro-cas
fish.payara.server.internal.admin,cli-optional-l10n
org.sakaiproject.contentreview.turnitin.oc,content-review-turnitin-oc-impl
org.docx4j,docx4j-diffx
org.jclouds.api,rackspace-clouddns
cn.hutool,hutool-extra
com.kennycason,kumo
org.apache.openmeetings,openmeetings-util
org.apache.nifi,nifi-ccda-processors
love.forte.simple-robot-module,simple-robot-module-debugger-common
org.apache.hyracks,hyracks-control-cc
org.forgerock.opendj,opendj-server-legacy
org.apache.tomee,openejb-javaagent
com.hccake,ballcat-spring-boot-starter-oss
com.tencent.tars,tars-spring
org.jboss.aerogear,aar-child-library
com.easytoolsoft,easyreport-common
com.amazonaws,aws-java-sdk-glue
software.amazon.awssdk,networkmanager
org.apache.ws.commons.schema,XmlSchema
org.apache.flume.flume-ng-sinks,flume-irc-sink
org.cornutum.tcases,tcases-moco
com.vaadin,vaadin-text-field-testbench
org.apache.log4j.wso2,log4j
org.eclipse.hono,hono-client-common
com.amazonaws,aws-java-sdk-connectcontactlens
com.github.fangjinuo.sqlhelper,sqlhelper-mybatis-over-pagehelper
org.projectreactor,reactor-core
org.geotools.schemas,wfs-2.0
org.xwiki.platform,xwiki-platform-oldcore
org.apache.cxf,cxf-rt-bindings-coloc
com.fujieid,jap-social
org.apache.metamodel,MetaModel-neo4j
org.camunda.bpm.qa,camunda-qa-integration-tests-webapps
com.github.qiujiayu,autoload-cache-manager-map
org.bytedeco,leptonica
javax.samples.jnlp,jnlp-servlet
com.amazonaws,jmespath-java
org.kitesdk,kite-hadoop-compatibility
org.openhab.addons.bundles,org.openhab.binding.dali
org.lwjgl.lwjgl,lwjgl-platform
io.apiman,apiman-common-config
org.openjdk.jol,jol-benchmarks
org.mule.tests,mule-sample-data-extension
io.confluent,kafka-schema-registry
io.gravitee.am.plugins.handlers,gravitee-am-plugins-handlers-identityprovider
moe.tristan,easyfxml-platform
io.helidon.logging,helidon-logging-jul
co.elastic.apm,apm-httpclient-core
org.apache.tomee,tomee-mojarra
com.horstmann.violet,violetplugin-classdiagram
io.opentracing.contrib,opentracing-cassandra-driver-4
org.apache.plc4x,plc4j-transport-test
org.asqatasun,asqatasun-processor
org.mage,mage
io.opentracing.contrib,opentracing-cassandra-driver-3
org.wildfly.security,wildfly-elytron-sasl-scram
org.eclipse.jetty,jetty-jndi
org.nuxeo.ecm.routing,nuxeo-routing-test
org.mybatis,mybatis-ehcache
io.quarkus,quarkus-vault-model
org.xtreemfs.xtreemfs,xtreemfs-servers
com.vladsch.flexmark,flexmark-ext-aside
org.apache.camel.quarkus,camel-quarkus-nats
org.ops4j.pax.exam,pax-exam-container-native
org.apache.cxf,cxf-distribution-javadoc
org.apache.lucene,lucene-analyzers
com.ibm.websphere.org.reactivestreams,reactive-streams
org.opencb.commons,commons-lib
org.kie.kogito,kogito-codegen-openapi
com.yahoo.oozie,oozie-examples
org.jboss.as,jboss-as-security
org.opencastproject,opencast-silencedetection-api
com.creditease.moniter,com.creditease.uav.hook.httpclients
org.openhab.io,org.openhab.io.gcal
org.xipki,certprofile-xijson
org.sakaiproject.velocity,sakai-velocity-tool
ant-zip,ant-zip
org.zalando,riptide-micrometer
org.tomcat,tomcat-juli
org.apache.cordova,cordova
org.herddb,herddb-utils
ppas,ppas
graphframes,graphframes
trilead-ssh2,trilead-ssh2
org.scassandra,cql-antlr
com.thinkbiganalytics.kylo.plugins,kylo-schema-discovery-default
de.metas.monitoring,de.metas.monitoring
ai.grakn,redis-mock
com.facebook.presto,presto-tests
org.apache.opennlp,opennlp-morfologik-addon
org.docx4j,docx4j-openxml-objects-pml
org.dkpro.core,dkpro-core-ldweb1t-asl
org.webjars,masonry
javax.portlet,portlet-api
jdbm,jdbm
jaws,jaws
org.springframework,spring-instrument
org.languagetool,language-de-DE-x-simple-language
com.walmartlabs.concord.server,liquibase-ext
org.eclipse.microprofile.reactive.messaging,microprofile-reactive-messaging-api
com.networknt,eventuate-client
org.apache.curator,curator-test
org.locationtech.geowave,geowave-datastore-kudu
org.xwiki.platform,xwiki-platform-eventstream-store-solr
com.vladsch.flexmark,flexmark-ext-gfm-issues
net.sf.bluecove,bluecove
org.activiti,activiti-spring-conformance-set1
org.openhab.addons.bundles,org.openhab.binding.mqtt.homeassistant
org.activiti,activiti-spring-conformance-set0
org.pivot4j,pivot4j-analytics
com.squareup.retrofit,retrofit
org.activiti,activiti-spring-conformance-set2
org.apache.maven.artifact,maven-artifact
cuke4duke,cuke4duke
pmd,pmd
curacao,curacao
mediautil,mediautil
org.prevayler.spikes,prevayler-mirror-tests
org.corfudb,corfudb-common
org.apache.archiva,archiva-scheduler-repository
org.apache.cloudstack,cloud-plugin-storage-volume-solidfire
de.metas.dimension,de.metas.dimension
org.zstack,rest
com.alipay.sofa,sofa-ark-tools
com.amazonaws,aws-java-sdk-rds
com.sun.xml.bind,jaxb-jxc
org.opencastproject,opencast-external-api-index
eu.europa.ec.joinup.sd-dss,dss-server-signing-soap
io.quarkus,quarkus-tika-deployment
org.openimaj,MatrixLib
org.nuxeo.runtime,nuxeo-runtime-migration
org.apache.tiles,tiles-freemarker
ai.foremast.metrics,foremast-spring-4x-k8s-metrics
com.github.stefvanschie.inventoryframework,abstraction
org.apache.shenyu,shenyu-plugin-jwt
org.clojure,core.async
de.tudarmstadt.ukp.clarin.webanno,webanno-ui-tagsets
org.apache.camel.quarkus,camel-quarkus-validator
org.apache.tez,tez-api
org.dkpro.core,dkpro-core-io-json-asl
systems.manifold,manifold-javadoc-agent
org.apache.dubbo,dubbo-samples-chain-api
net.md-5,bungeecord-log
com.nitorcreations,matchers
org.odpi.egeria,software-developer-client
org.xwiki.platform,xwiki-platform-panels-test-pageobjects
org.apache.shardingsphere,shardingsphere-shadow-spring-boot-starter
metal.utils,metal.utils.fileiterator
it.unibz.inf.ontop,ontop-model
de.saxsys.mvvmfx,todomvc-example
io.fabric8,fabric8-maven-plugin-generator-vertx
at.asitplus.regkassen,registrierkassen-core
com.amazonaws,aws-java-sdk-simpleworkflow
org.springframework.cloud.fn,tcp-supplier
org.apache.cxf,cxf-rt-transports-jms
org.jgrapht,jgrapht-core
com.google.apis,google-api-services-vision
org.eclipse.hono,hono-service-command-router-base
org.openimaj,core-experiment
com.anji-plus,captcha
io.lumify,lumify-newuser-workspace-sharer
io.helidon.dbclient,helidon-dbclient-mongodb
org.dromara,hmily-config-zookeeper
com.cloudera.cdk,cdk-morphlines-avro
com.sun.faces.test.javaee6web,flowAndTemplateInJar
org.netbeans.modules,org-netbeans-modules-j2ee-common
poi,poi
io.quarkus,quarkus-resteasy-reactive-jsonb-deployment
org.hibernate.javax.persistence,hibernate-jpa-2.1-api
de.bwaldvogel,mongo-java-server-core
com.github.whvcse,EasyCaptcha
org.xujin.moss,moss-client-common
nl.lxtreme.ols,client
org.netbeans.api,org-netbeans-modules-csl-types
io.activej,activej-workers
org.bytedeco,javacpp
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.hunpos-model-tagger-pt-tbchp
io.reactivex,rxnetty-common
org.apache.usergrid.chop,chop-webapp
org.apache.james,apache-james-mailbox-lucene
com.oneops,oo-commons
ldapsdk,ldapsdk
org.mule.transports,mule-transport-http
org.http4k,http4k-client-apache-async
com.yammer.tenacity,tenacity-client
org.apache.flume,build-support
org.opennms.core,org.opennms.core.upgrade
org.duracloud,storeclient
com.liferay,com.liferay.portal.spring.extender
org.apache.tinkerpop,gremlin-driver
org.wildfly.core,wildfly-controller
org.apache.lucene,lucene-analyzers-morfologik
org.pentaho.di.plugins,elasticsearch-bulk-insert-core
com.vaadin,flow-test-util
io.protostuff,protostuff-kvp
org.apache.camel.quarkus,camel-quarkus-fastjson-deployment
org.jitsi,jicoco-config
org.apache.nifi,nifi-documentation
net.java.jinput,applet
io.quarkus,quarkus-funqy-knative-events-deployment
org.apache.camel.quarkus,camel-quarkus-xstream-deployment
