dependency,count
io.nuls.network-module:network-rpc,1
com.facebook.presto:presto-parser,2
com.gmail.filoghost.holographicdisplays:holographicdisplays-nms-v1_12_r1,1
org.wildfly.swarm:datasources-modules,1
org.mobicents.shrinkwrap.container:shrinkwrap-container-mobicents,1
de.adorsys.psd2:event-service-xs2a-impl,1
com.hotels.beans:bull-common,1
com.igormaznitsa:mind-map-swing-panel,1
org.forgerock.ce.openam:openam-auth-anonymous,1
org.forgerock.ce.openam:openam-oauth2-core-token-service,1
org.opencastproject:opencast-lti-service-api,1
org.opencastproject:opencast-transcription-service-api,1
org.apache.geronimo.specs:geronimo-javamail_1.6_spec,1
io.jenkins.blueocean:blueocean-rest,1
br.com.caelum.vraptor:vraptor-jpa,1
org.mengyun:tcc-transaction-dubbo-redpacket-api,1
org.sonatype.nexus:nexus-quartz,1
org.restlet.dev:org.restlet.ext.odata,1
com.dianping.puma:puma-core,1
com.azure:azure-data-schemaregistry,1
com.microsoft.azure.network.v2017_10_01:azure-mgmt-network,1
com.fnproject.fn:runtime,1
org.exoplatform.gatein.portal:exo.portal.component.portal,1
com.sun.tools.btrace:btrace-client,2
org.primefaces.themes:bootstrap,2
ch.cyberduck:binding,1
ch.cyberduck:hubic,1
org.apache.servicemix.specs:org.apache.servicemix.specs.locator,1
cn.wizzer:mqtt-store,1
org.openhab.addons.bundles:org.openhab.binding.meteoalerte,1
org.openhab.addons.bundles:org.openhab.binding.pentair,1
org.openhab.addons.bundles:org.openhab.binding.plugwiseha,1
org.onebusaway:onebusaway-transit-data,1
org.apache.shenyu:shenyu-plugin-dubbo-common,1
org.apache.shenyu:shenyu-spring-boot-starter-plugin-resilience4j,1
com.consol.citrus:citrus-kafka,1
org.gephi:io-importer-plugin,1
org.axonframework.samples:axon-trader-query,1
org.axonframework:axon-core,1
org.webjars.bower:bootstrap-switch,1
io.atlasmap:atlas-model,1
org.activiti:activiti-expression-language,1
de.dfki.mary:marytts-lang-te,1
org.opennms:opennms-services,1
org.apache.syncope.core:syncope-core-workflow-api,1
org.apache.syncope.ext.oidcc4ui:syncope-ext-oidcc4ui-logic,1
fish.payara.server.internal.flashlight:flashlight-extra-jdk-packages,1
io.github.fastfilter:fastfilter,1
org.neo4j:neo4j-lock,1
org.apache.servicecomb:swagger-invocation-springmvc,1
org.apache.pulsar:pulsar-client-auth-sasl,1
org.interledger:link-stateless-spsp-receiver,1
org.isisaddons.module.security:isis-module-security-dom,1
net.sf.xmldb-org:xmldb-api,1
org.dynmap:dynmap,1
eu.europa.ec.joinup.sd-dss:dss-pades,1
org.springframework.beans:org.springframework.beans,1
com.microsoft.azuretools:azuretools-core,1
com.dumptruckman.minecraft:buscript,1
com.ibm.fhir:fhir-persistence,1
com.ibm.fhir:fhir-term-graph,1
org.kamranzafar.commons:object-cloner,1
com.opengamma.strata:strata-measure,1
cn.dreampie:resty-cache,1
org.graphfoundation.ongdb:ongdb-graph-algo,1
org.flowable:flowable-cdi,1
io.dekorate:dekorate-templates,1
io.dekorate:openshift-junit,1
com.github.rzymek:opczip,1
org.easytesting:fest-test,2
org.mule.runtime:mule-module-reboot,1
org.wildfly.core:wildfly-core-model-test-framework,1
org.kframework.kale:kale_2.12,1
org.finra.herd:herd-docs-swagger,1
edu.stanford.futuredata:macrobase-frontend,1
org.apache.tika:tika-parser-advancedmedia-module,1
org.rakam:rakam-mapper-geoip-ip2location,1
org.apache.nifi:nifi-slack-processors,1
com.navercorp.pinpoint:pinpoint-paho-mqtt-plugin,1
com.jitlogic.zorka:zorka-bsh-core,1
com.castlemock.service:service-mock-rest,1
com.google.code.guice:guice-internal,1
de.tudarmstadt.ukp.inception.app:inception-agreement,1
org.wso2.carbon.identity.user.api:org.wso2.carbon.identity.rest.api.user.session.v1,1
org.apache.tomee:tomee-myfaces,1
org.restlet.dev:org.restlet.ext.nio,1
org.jeasy:easy-batch-integration,1
ddf.platform.util:platform-util,1
com.hurence.logisland:logisland-service-cassandra-client,1
org.apache.aries.jmx:org.apache.aries.jmx,2
org.opennms.features:org.opennms.features.api-layer,1
org.apache.syncope:syncope-sra,1
org.mayocat.platform:mayocat-platform-rest-api,1
fr.opensagres.xdocreport:fr.opensagres.xdocreport.openpdf.extension,1
nl.basjes.parse.httpdlog:httpdlog-pigloader,1
io.netty:netty-buffer,73
io.springfox:springfox-swagger2,137
org.testfx:openjfx-monocle,10
com.amazonaws:aws-java-sdk-rds,5
org.hamcrest:hamcrest,127
software.amazon.awscdk:iam,1
org.joyqueue:joyqueue-token-uuid,1
org.fenixedu:bennu-spring,1
org.apache.commons:commons-email,60
org.apache.camel.quarkus:camel-quarkus-ftp,1
org.apache.camel.quarkus:camel-quarkus-guava-eventbus,1
org.apache.camel.quarkus:camel-quarkus-minio-deployment,1
org.apache.camel.quarkus:camel-quarkus-telegram-deployment,1
com.graphaware.neo4j:uuid,2
org.slf4j:log4j-over-slf4j,121
com.openpojo:openpojo,8
org.apache.camel:camel-js-dsl,1
org.hibernate:hibernate-testing,8
org.jacoco:org.jacoco.agent,34
org.apache.accumulo:accumulo-minicluster,8
io.apicurio:apicurio-registry-utils-kafka,3
io.jaegertracing:jaeger-client,15
org.glassfish.grizzly:grizzly-http,8
io.vavr:vavr-test,2
com.mysema.querydsl:querydsl-jpa,6
com.alipay.sdk:alipay-sdk-java,17
com.google.api:gax-httpjson,2
jdbm:jdbm,2
org.thymeleaf.extras:thymeleaf-extras-springsecurity5,3
graphframes:graphframes,3
com.spotify:dns,4
org.apache.servicemix.specs:org.apache.servicemix.specs.scripting-api-1.0,1
eu.chargetime.ocpp:v2_0,1
com.aphyr:riemann-java-client,2
org.apache.nifi:nifi-property-encryptor,1
sshtools:j2ssh-core,1
org.apache.hive:hive-metastore,22
org.seleniumhq.selenium:selenium-ie-driver,13
com.typesafe.akka:akka-remote_2.10,1
com.googlecode.xmemcached:xmemcached,13
test.jetty-start-mojo-multi-module-single-war-it:module-api,1
com.badlogicgames.gdx:gdx-backend-headless,2
io.fundrequest:core,1
io.fundrequest:faq,1
org.neo4j.app:neo4j-server,4
org.apache.jclouds.api:atmos,2
org.apache.commons:commons-rdf-simple,2
org.apache.jena:jena-fuseki-main,2
org.esa.snap:snap-tango,1
io.confluent:kafka-streams-protobuf-serde,1
com.navercorp.pinpoint:pinpoint-collector,1
org.apache.maven.resolver:maven-resolver-transport-http,12
io.gsonfire:gson-fire,12
com.alibaba.broker.example:user-service-api,1
io.opentracing.contrib:opentracing-concurrent,5
com.droidefense:axmlparser,1
org.hawkular.commons:hawkular-cors-jaxrs-filter,2
org.jclouds.provider:azurequeue,1
org.glowroot:glowroot-agent-central-https-linux-alpine,1
io.opentelemetry:opentelemetry-api,4
org.eclipse.microprofile.reactive-streams-operators:microprofile-reactive-streams-operators-tck,3
org.dcm4che:dcm4che-imageio-rle,2
io.opentracing.contrib:opentracing-kafka-client,7
org.mule.runtime:mule-core,2
org.openhab.binding:org.openhab.binding.em,1
org.openhab.persistence:org.openhab.persistence.jpa,1
com.vlkan.log4j2:log4j2-logstash-layout,1
org.matsim.contrib:sumo,1
org.matsim.contrib:taxi,1
net.sourceforge.owlapi:owlapi-api,5
software.amazon.awssdk:customerprofiles,1
software.amazon.awssdk:iotdataplane,1
software.amazon.awssdk:redshiftdata,1
edu.stanford.protege:webprotege-annotations,1
org.apache.dubbo:dubbo-registry-eureka,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.decompounding-model-spelling-de-igerman98,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.decompounding-model-splitter-de-kompVHic,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.hunpos-model-tagger-pt-mm,1
org.apache.cxf:cxf-distribution-javadoc,1
com.dtstack.flink:sql.side.async.impala,1
org.dcm4che:dcm4che-audit,2
org.cryptomator:integrations-api,1
org.mineacademy.plugin:SimpleClans,1
org.ops4j.pax.web:pax-web-compatibility-servlet31,1
org.eclipse.platform:org.eclipse.equinox.log.stream,2
io.quarkus:quarkus-hibernate-orm-deployment,2
org.zstack:sftpBackupStorage,1
org.apache.flink:flink-quickstart-java,1
org.t-io:tio-webpack-core,1
com.hccake:ballcat-admin-core,1
dk.dma.commons:dma-commons-app,1
edu.emory.clir:clearnlp-general-en-pos,1
tw.edu.ntu.csie:libsvm,4
test:module-b,1
io.thorntail:topology-webapp,1
org.knowm.xchange:xchange-paribu,1
com.founder.fix.fixflow:fixflow-converter,1
com.code-disaster.steamworks4j:steamworks4j-server,1
org.apache.skywalking:apm-toolkit-log4j-1.x,1
com.yiqiniu.easytrans.demos:interfacecall-order-service,1
org.vaadin.addons:dcharts-widget,1
com.baeldung:osgi-intro-mapquest,1
com.datastax.spark:spark-cassandra-connector-java_2.11,1
org.spf4j:spf4j-aspects,2
io.streamthoughts:kafka-connect-filepulse-commons-fs,1
org.kaazing:gateway.transport,1
com.ibm.async:asyncutil,2
org.tuxdevelop:spring-batch-lightmin-server-cluster-infinispan,1
com.google.endpoints:endpoints-framework,2
org.sonarsource.python:python-frontend,1
org.springframework.cloud:spring-cloud-function-compiler,2
org.openjdk.jmc:flightrecorder.serializers,1
org.apache.camel:camel-rmi,1
org.apache.rat:apache-rat-plugin,1
com.github.bohnman:squiggly-filter-jackson,1
net.sourceforge.owlapi:owlapi-util,1
io.hetu.core:presto-memory,1
io.prestosql.hive:hive-apache-jdbc,1
org.apache.carbondata:carbondata-common,1
org.apache.zookeeper:zookeeper-jute,10
io.gravitee.am.gateway:gravitee-am-gateway-policy,1
org.pacesys.openstack4j.connectors:openstack4j-resteasy,1
org.herddb:herddb-core,1
com.sun.grizzly:grizzly-lzma,2
org.sakaiproject.common:sakai-common-composite-component-data,1
org.sakaiproject:sakai-kerberos-provider,1
biz.aQute.bnd:test-deploy,1
org.springframework.boot:spring-boot-loader-tools,5
org.jenkins-ci.plugins:badge,1
com.aliyun.oas:aliyun-oas,1
org.nuxeo.ecm.core:nuxeo-core-mimetype,1
org.nuxeo.ecm.webengine:nuxeo-webengine-base,1
org.opennms.newts:newts-queryparser,1
org.eclipse.ditto:ditto-internal-models-signalenrichment,1
org.kie.kogito:kogito-quarkus,1
org.kie:kie-pmml-api,1
org.dkpro.statistics:dkpro-statistics-agreement,2
de.ruedigermoeller:kontraktor,1
org.graylog.repackaged:os-platform-finder,1
org.glassfish.main.ejb:gf-ejb-connector,2
io.dropwizard.metrics:metrics-jdbi,1
com.sun.grizzly:grizzly-compat,1
io.pravega:pravega-client,1
org.glassfish.grizzly:tls-sni,4
io.quarkus:quarkus-elytron-security-common,1
io.quarkus:quarkus-redis-client,1
org.acme:quarkus-quickstart-multimodule-level1,1
org.wso2.carbon.consent.mgt:org.wso2.carbon.api.server.consent.mgt,1
org.wso2.carbon.identity.user.api:org.wso2.carbon.identity.api.user.application.common,1
org.jenkins-ci.plugins:mstestrunner,1
org.wso2.carbon.mediation:org.wso2.carbon.mediation.startup,1
io.nayuki:qrcodegen,1
o2oa:x_processplatform_core_entity,1
se.jiderhamn:classloader-leak-test-framework,2
com.github.psi-probe:psi-probe-tomcat9,1
io.nuls.contract-module:contract-base,1
org.dromara:hmily-repository-database-postgresql,1
org.dromara:hmily-serializer-protobuf,1
org.asqatasun:asqatasun-rules-rgaa3.0,1
org.wildfly.swarm:container,1
org.wildfly.swarm:datasources-runtime,1
org.wildfly.swarm:swagger-webapp,1
org.spiderflow:spider-flow-redis,1
org.apache.kerby:kerb-client-api-all,2
org.wso2.carbon.appmgt:org.wso2.carbon.appmgt.services.api.feature,1
org.opencastproject:opencast-security-cas-client-wrapper,1
org.apache.tomee:openejb-core,3
org.apache.maven:maven-slf4j-provider,1
org.sonatype.spice:plexus-webdav,1
org.dcm4che.dcm4chee-arc:dcm4chee-arc-store-scu,1
org.sonatype.nexus:nexus-validation,1
org.restlet.dev:org.restlet.ext.html,1
com.microsoft.azure.compute.v2017_03_30:azure-mgmt-compute,1
com.zheng:zheng-pay-rpc-api,1
org.apache.karaf.shell:org.apache.karaf.shell.ssh,1
test:transitive,1
io.reactivex.rxjava2:rxkotlin,1
com.github.mpusher:mpush-client,1
ddf.security.certificate:security-ocsp-checker,1
ddf.test.itests:test-itests-dependencies-app,1
net.sf.gilead:gilead-core,1
org.apache.stratos:org.apache.stratos.cep300.extension,1
org.jboss.aerogear.unifiedpush:unifiedpush-model-jpa,1
com.tencent.tars:tars-client,1
org.apache.aries.spifly:org.apache.aries.spifly.static.tool,1
org.talend.esb.examples.rent-a-car:crmservice-common,1
io.onedev:server-plugin-authenticator-ldap,1
io.smallrye.reactive:reactive-streams-junit5-tck,1
edu.mit:openblocks,1
com.elmakers.mine.bukkit.compatibility:CompatibilityLib-modern,1
com.consol.citrus:citrus-vertx,1
org.gephi:desktop-banner,1
net.sf.okapi.steps:okapi-step-common,1
org.webjars:jasny-bootstrap,1
org.jivesoftware:org.jivesoftware.smack,1
de.mossgrabers:nativefilechooser,1
io.syndesis.connector:connector-support-catalog,1
io.syndesis.integration:integration-runtime-springboot,1
io.syndesis.server:server-metrics-jsondb,1
org.springframework.cloud:spring-cloud-gcp-storage,1
org.opennms.core.ipc.rpc:org.opennms.core.ipc.rpc.camel,1
org.opennms.core.test-api:org.opennms.core.test-api.activemq,1
org.opennms.core.tracing:org.opennms.core.tracing.jaeger-tracer,1
org.opennms:opennms-config-jaxb,1
org.orienteer:orienteer-core,1
org.testingisdocumenting.webtau:webtau-cli-testing,1
org.testingisdocumenting.webtau:webtau-junit5-examples,1
org.pepsoft.worldpainter:WPValueObjects,1
org.kitesdk:kite-data-s3,1
org.zeroturnaround:jr-sdk,1
org.terrier:terrier-rest-server,1
org.apache.servicecomb:swagger-generator-jaxrs,1
org.apache.pulsar:pulsar-client-api,1
com.thinkbiganalytics.kylo.integrations:kylo-nifi-hadoop-properties-v1,1
com.thinkbiganalytics.kylo.integrations:kylo-spark-validate-cleanse-spark-v2,1
com.thinkbiganalytics.kylo:kylo-commons-security,1
org.isisaddons.module.excel:isis-module-excel-dom,1
org.http4k:http4k-client-apache,1
org.exist-db:exist-process,1
eu.europa.ec.joinup.sd-dss:dss-timestamp-remote,1
com.microsoft.azuretools:spark-localrun-mock,1
org.springframework.cloud.fn:ftp-consumer,1
com.github.hairless:flink-connector-jdbc,1
org.fishwife:jrugged-aspects,1
pentaho:pentaho-big-data-kettle-plugins-hdfs,1
slash.navigation:kml,1
gov.nsa.datawave.microservice:audit-api,1
de.learnlib:learnlib-util,1
com.hazelcast:hazelcast-hibernate,1
org.graphfoundation.ongdb:ongdb-backup,1
org.flowable:flowable-eventsubscription-service,1
com.google.cloud:calcite-dialect1,1
org.apache.directory.shared:shared-ldap-schema,1
org.wildfly.security:wildfly-elytron-http-util,1
org.zalando:riptide-spring-boot-autoconfigure,1
org.apache.plc4x:plc4j-scraper,1
org.apache.plc4x:plc4x-protocols-opcua,1
org.jmxtrans:jmxtrans-output-logback,1
org.rakam:rakam-mapper-geoip-maxmind,1
com.salesforce.servicelibs:grpc-contrib,4
com.typesafe.scala-logging:scala-logging-slf4j_2.10,2
tech.tablesaw:tablesaw-jsplot,2
org.sonatype.nexus.testsuite:nexus-docker-testsupport,1
org.sonatype.ossindex:ossindex-service-client,2
org.apache.tapestry:tapestry-upload,1
com.huaweicloud:spring-cloud-starter-huawei-servicecomb-discovery,1
com.rhwayfun:dubbo-provider,1
io.apicurio:apicurio-registry-tenant-manager-client,1
com.github.scribejava:scribejava-httpclient-armeria,1
com.twitter:carbonite,1
de.learnlib:learnlib-settings,1
org.flowable:flowable-dmn-image-generator,1
org.flowable:flowable-event-registry-model,1
org.fakereplace:fakereplace-api,1
org.apache.plc4x:plc4j-driver-s7,1
org.gridgain:gridgain-ssh,1
org.xwiki.platform:xwiki-platform-invitation-test-pageobject,1
org.apache.tinkerpop:gremlin-driver,13
org.glassfish.jersey.containers:jersey-container-servlet-core,44
org.ops4j.pax.url:pax-url-aether,22
io.gatling.highcharts:gatling-charts-highcharts,16
com.alibaba.otter:canal.meta,1
org.rythmengine:rythm-engine,4
org.apache.camel.quarkus:camel-quarkus-cometd,1
org.apache.camel.quarkus:camel-quarkus-couchdb,1
org.apache.camel.quarkus:camel-quarkus-debezium-mongodb-deployment,1
org.apache.camel.quarkus:camel-quarkus-djl-deployment,1
org.apache.camel.quarkus:camel-quarkus-workday-deployment,1
com.typesafe.akka:akka-actor_2.10,5
org.swinglabs.swingx:swingx-action,1
org.apache.avro:avro,108
org.apache.camel:camel-base64,1
org.apache.camel:camel-cassandraql,1
org.apache.camel:camel-ehcache,1
org.apache.camel:camel-file,2
org.apache.camel:camel-google-pubsub,1
org.apache.camel:camel-yaml-dsl,1
org.apache.geronimo.specs:geronimo-jms_1.1_spec,32
org.infinispan:infinispan-jcache-commons,1
io.swagger:swaggersocket-scala-client,1
com.sdl:odata_renderer,1
com.lyncode:xoai-common,1
io.zipkin.brave:brave-instrumentation-mysql,1
org.eclipse.lsp4j:org.eclipse.lsp4j,5
ceylon.language:ceylon-language,1
com.alibaba.csp:sentinel-cluster-client-default,3
com.alibaba.csp:sentinel-motan-adapter,1
org.springframework.cloud.stream.app:stream-applications-security-common,1
com.datastax.oss:java-driver-test-infra,2
com.salesforce.servicelibs:rxgrpc-stub,3
org.apache.isis.extensions:isis-extensions-pdfjs-fixtures,1
org.webjars:select2,3
org.drools:drools-model-compiler,2
org.jenkins-ci.main:jenkins-test-harness,4
net.citizensnpcs:citizens-v1_15_R1,1
org.restcomm:restcomm-connect.asr,1
com.googlecode.playn:playn-swt-java,1
org.dromara:myth-demo-springcloud-account,1
org.wicketTutorial:ImageAsPackageRes,1
net.runelite.gluegen:gluegen-rt,1
org.apache.activemq:activemq-osgi,1
com.networknt:info,5
org.netbeans.api:org-netbeans-modules-j2ee-dd,1
org.eclipse.jetty.orbit:javax.security.auth.message,2
jakarta.servlet.jsp:jakarta.servlet.jsp-api,16
org.simplejavamail:core-test-module,1
commons-jxpath:commons-jxpath,19
org.apache.james:james-server-guice-sieve-jpa,1
org.springframework.data:spring-data-keyvalue,3
org.jetbrains.kotlin:kotlin-maven-noarg,1
org.apache.jena:jena-jdbc-driver-mem,1
org.apache.sis.non-free:sis-embedded-data,1
org.odpi.egeria:asset-consumer-client,1
org.odpi.egeria:community-profile-topic-connectors,1
org.odpi.egeria:governance-services-sample,1
io.cdap.cdap:cdap-tms,1
org.apache.tephra:tephra-hbase-compat-1.0,1
org.codehaus.mojo:javacc-maven-plugin,1
com.influxdb:influxdb-client-test,1
com.hivemq:hivemq-mqtt-client,6
io.apiman:apiman-gateway-engine-storage-common,1
br.com.netodevel:templates,1
org.immutables:serial,1
org.apache.shardingsphere:shardingsphere-distsql-parser-statement,1
it.geosolutions.imageio-ext:imageio-ext-grib1,1
org.eclipse:core.runtime,1
org.jodd:jodd-core,4
org.quickperf:quick-perf-jvm-annotations,1
org.geoserver.extension:gs-db2,1
com.graphhopper:graphhopper-reader-osm,4
org.bytedeco:libffi,1
net.sourceforge.streamsupport:streamsupport-literal,1
software.amazon.awssdk:mediastore,2
org.splicetest.txn:txn-it-procs,1
io.siddhi:siddhi-query-api,2
com.entopix:maui,2
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.sfst-model-morph-de-zmorge-newlemma-ca,1
org.codelibs.elasticsearch.module:analysis-common,4
org.dcm4che:dcm4che-emf,1
se.kth.castor:sorald,1
de.metas.common.rest_api:de-metas-common-rest_api,1
org.minijax:minijax-core,1
net.sf.okapi.filters:okapi-filter-plaintext,1
org.apache.aries.cdi:org.apache.aries.cdi.spi,1
org.ops4j.base:ops4j-base-lang,4
org.openhab.core.bundles:org.openhab.core.io.rest.sse,1
org.openhab.core.bundles:org.openhab.core.io.transport.modbus,1
no.api.freemarker:freemarker-java8,1
org.apache.xmlgraphics:batik-test-swing,1
org.webjars.bower:webrtc-adapter,1
org.apache.flume:flume-ng-configuration,3
org.t-io:tio-http-common,1
org.codehaus.gmaven:gmaven-mojo-support,1
org.jboss.errai:errai-jsinterop-demo-app,1
org.xipki:cmpclient,1
com.gentics.graphqlfilter:graphql-java-filter,1
com.networknt:http-string,3
org.apache.maven.reporting:maven-reporting-exec,2
org.apache.druid:druid-indexing-hadoop,1
org.projectnessie:nessie-deltalake,1
org.projectnessie:nessie-versioned-jgit,1
org.knowm.xchange:xchange-coinone,1
com.founder.fix.fixflow:com.founder.fix.fixflow.bpmn2.extensions,1
com.madgag:calculon,1
org.apache.cloudstack:cloud-engine-api,1
org.apache.cloudstack:cloud-plugin-api-discovery,1
