groupId,artifactId,mcrTags
ddf.catalog.transformer,catalog-transformer-streaming-impl,streaming
io.smallrye,smallrye-graphql-schema-model,"model,schema,io,graphql"
org.odpi.egeria,view-generator-connectors,"generator,connector,view"
marginalia,marginalia,clojure
org.ocpsoft.rewrite,rewrite-servlet,servlet
org.eclipse.jetty,jetty-servlet,"server,eclipse,servlet,webserver,jetty"
org.apache.camel.quarkus,camel-quarkus-avro-rpc-deployment,"deployment,serialization,avro,apache,rpc,protocol,camel"
org.netpreserve.openwayback,openwayback-webapp,"application,web,webapp"
com.oracle.bedrock,bedrock-runtime-jacoco,runtime
org.apache.camel,camel-seda,"apache,camel"
net.tirasa.connid,connector-framework-internal,"framework,connector"
org.jenkins-ci.ui,handlebars,"ui,jenkins"
org.glassfish.main.deployment,deployment-javaee-core,"deployment,javaee"
io.vlingo.xoom,xoom-lattice-exchange-camel,"io,camel"
org.apache.servicecomb.saga,omega-transport-feign,"transport,apache"
io.trino,trino-pinot,io
org.geoserver.community,gs-sec-oauth2-geonode,"geo,authentication,oauth"
org.apache.camel.quarkus,camel-quarkus-xpath-deployment,"deployment,apache,camel"
org.openimaj,image-local-features,image
org.apache.camel,camel-micrometer,"apache,camel"
com.netflix.archaius,archaius-core,config
com.github.hanleyt,jersey-junit,"github,junit,testing,webservice"
org.wicketstuff,wicketstuff-push-timer,wicket
org.jclouds.provider,aws-s3,"aws,s3,amazon,provider,cloud"
io.baratine,baratine,io
io.apiman,apiman-common-util,"io,api"
io.swagger.core.v3,swagger-models-jakarta,"model,io,swagger,api"
com.goldmansachs.reladomo,reladomo-graphql,graphql
io.github.scouter-project,scouter-webapp,"github,webapp,io"
io.quarkus,quarkus-container-image-s2i,"image,container,io"
io.protostuff,protostuff-parser,"io,parser"
io.kcache,kcache-bdbje,io
org.lucee,commons-compress,compression
com.google.truth.extensions,truth-proto-extension,"google,protocol,extension"
org.jvnet.hudson.main,hudson-test-utils,testing
io.kamon,kamon-statsd_2.12,io
org.apache.maven.wagon,wagon-webdav-jackrabbit,"webdav,build,build-system,maven,apache,cms"
io.seata,seata-grpc,"grpc,io,rpc,protocol"
org.xwiki.platform,xwiki-platform-annotation-reference,"reference,annotations,platform"
io.vertx,vertx-config,"config,vertx,io"
org.metawidget.modules.hibernate,metawidget-hibernatevalidator,"persistence,module,hibernate"
org.webjars.bower,demo-console,"assets,web,example,console"
io.hops,hadoop-mapreduce-examples,"mapreduce,hadoop,io,example,parallel"
org.apache.karaf.config,org.apache.karaf.config.core,"config,apache,osgi"
org.opennms.features.status,org.opennms.features.status.api,api
org.wildfly.swarm,weld-runtime,runtime
org.springframework,org.springframework.web.servlet,"spring,servlet,web"
io.opencensus,opencensus-contrib-grpc-util,"grpc,io,rpc,protocol"
edu.uci.ics,crawler4j,crawler
org.isisaddons.module.quartz,isis-module-quartz-dom,"module,scheduling,dom"
org.apache.xmlbeans,xmlbeans-xpath,apache
org.apache.pulsar,pulsar-package-bookkeeper-storage,"apache,storage"
org.apache.hadoop,hadoop-lzo,"hadoop,apache"
com.facebook.presto,presto-hive-metastore,facebook
de.tudarmstadt.ukp.inception.app,inception-ui-annotation,"annotations,ui"
edu.washington.cs.types.checker,checker-framework,framework
org.dkpro.core,dkpro-core-performance-asl,performance
org.apache.james,apache-james-mailbox-spamassassin,"apache,mail"
org.apache.sqoop,sqoop,apache
org.opennms.features.geocoder,org.opennms.features.geocoder.nominatim,geo
org.camunda.bpm.webapp,camunda-webapp-webjar-ee,"bpm,web,webapp"
org.apache.nifi,nifi-shell-authorizer,"shell,apache"
org.opennms.features,org.opennms.features.osgi-jsr223,osgi
com.ejlchina,data-core,data
org.simpleframework,simple-http,http
com.github.atool,generator,"github,generator"
io.github.scouter-project,scouter-common,"github,io"
org.apache.maven.scm,maven-scm-provider-clearcase,"provider,scm,build,build-system,maven,apache"
com.github.paweladamski,HttpClientMock,github
com.clearspring.analytics,stream,"streaming,processing,distributed,stream,analytics"
com.github.cage,cage,"github,captcha"
org.fcrepo,fcrepo-event-serialization,"event,serialization"
org.apache.phoenix,phoenix-client-embedded-hbase-2.2,"embedded,database,apache,client,hbase"
org.apache.servicemix.bundles,org.apache.servicemix.bundles.jdom,"bundle,esb,apache,xml"
io.katharsis,katharsis-client,"io,client"
com.github.mongobee,mongobee,github
org.apache.phoenix,phoenix-client-embedded-hbase-2.1,"embedded,database,apache,client,hbase"
io.vertx,vertx-rx-java3-gen,"vertx,io"
org.apache.phoenix,phoenix-client-embedded-hbase-2.4,"embedded,database,apache,client,hbase"
org.apache.phoenix,phoenix-client-embedded-hbase-2.3,"embedded,database,apache,client,hbase"
ca.uhn.hapi.fhir,hapi-fhir-client-okhttp,"client,http"
org.apache.tajo,tajo-catalog-client,"apache,client"
org.jboss.spec.javax.transaction,jboss-transaction-api_1.3_spec,"jboss,api,transaction"
io.zipkin.brave,brave-instrumentation-spring-web,"spring,web,io,tracing,instrumentation"
software.amazon.awssdk,auth,"aws,amazon,authentication"
org.opengis,geoapi,geo
org.apache.camel.quarkus,camel-quarkus-debezium-postgres-deployment,"database,deployment,postgresql,apache,camel"
io.helidon.media,helidon-media-jackson,io
org.verapdf,pdf-model,"model,pdf"
org.netbeans.api,org-netbeans-libs-lucene,"lucene,ide,api,netbeans,index"
org.nuxeo.ecm.platform,nuxeo-platform-login-saml2,platform
org.tuxdevelop,spring-batch-lightmin-server-cluster-infinispan,"server,spring,cache,cluster,batch"
net.sourceforge.htmlunit,neko-htmlunit,"htmlunit,testing"
io.airlift,discovery,"io,discovery"
ddf.platform.api,platform-api,"platform,api"
org.apache.lucene,lucene-backward-codecs,"lucene,apache,codec,index"
org.apache.deltaspike.modules,deltaspike-proxy-module-impl-asm,"module,apache,proxy,bytecode"
io.quarkus,quarkus-smallrye-jwt-deployment,"deployment,io"
org.openrdf.sesame,sesame-runtime,runtime
org.apache.jclouds.provider,azurecompute-arm,"provider,cloud,apache"
org.eclipse.ditto,ditto-internal-models-signalenrichment,"model,eclipse"
org.opencastproject,opencast-asset-manager-api,"manager,api"
org.eclipse.xtend,org.eclipse.xtend.lib.macro,"eclipse,macro,library"
org.apache.hive,hive-storage-api,"hadoop,apache,storage,api"
com.alipay.sofa,rpc-sofa-boot-starter,"starter,rpc"
org.apache.pulsar,buildtools,apache
com.amazonaws,dynamodb-titan054-storage-backend,"database,aws,dynamodb,storage"
org.odpi.egeria,admin-services-spring,"admin,spring,service"
org.tuxdevelop,spring-batch-lightmin-server-core,"server,spring,batch"
org.nutz,nutz-integration-rabbitmq,"rabbitmq,integration,queue,amqp"
org.prevayler.extras,prevayler-log4j,logging
org.opennms.core,org.opennms.core.cache,cache
io.quarkus,quarkus-security-runtime-spi,"security,interface,io,runtime"
org.sonatype.nexus,nexus-repository-services,"repository,service"
org.apache.archiva,archiva-security,"security,apache"
org.apache.sling,org.apache.sling.commons.json,"json,apache"
org.apache.jmeter,ApacheJMeter_native,"native,apache"
io.vertx,vertx-core,"vertx,io"
org.jboss.errai,errai-validation,"jboss,validation"
org.neo4j.community,it-test-support,"database,support,testing,graph,neo4j"
org.apache.camel,camel-flink,"apache,camel"
com.spatial4j,spatial4j,"spatial,geospatial"
org.odpi.egeria,audit-log-console-connector,"logging,connector,console"
com.azure,azure-ai-metricsadvisor,azure
org.bytedeco,hyperscan-platform,platform
info.cukes,cucumber-picocontainer,container
org.apache.cxf.systests,cxf-systests-rs-sse-base,apache
com.tinkerpop,frames,graph
edu.berkeley.nlp,berkeleylm,nlp
org.apache.isis.valuetypes,isis-valuetypes-sse-ui-wkt,"ui,apache"
org.jboss.windup,windup-bootstrap,"jboss,bootstrap"
org.apache.james,apache-james-mailbox-tools-copier,"tools,apache,mail"
org.neo4j,neo4j-cypher-planner-spi,"database,interface,graph,neo4j"
org.wso2.carbon.governance,org.wso2.carbon.governance.registry.extensions,"registry,extension"
io.quarkus,quarkus-resteasy-reactive-deployment,"deployment,reactive,io"
org.wso2.orbit.io.fabric8,kubernetes-client,"kubernetes,client,io"
com.github.penggle,kaptcha,github
org.apache.servicecomb.saga,saga-spring,"spring,apache"
org.apache.camel.quarkus,camel-quarkus-braintree,"apache,camel"
org.apache.groovy,groovy-sql,"sql,apache,groovy"
org.jupiter-rpc,jupiter-all,rpc
org.apache.camel.quarkus,camel-quarkus-support-jackson-dataformat-xml-deployment,"support,deployment,apache,xml,camel"
com.github.fge,json-schema-validator,"github,json,schema,validation"
com.thinkbiganalytics.kylo.plugins,kylo-catalog-filesystem-azure,"plugin,file-system,azure"
io.fabric8.pipeline,kubernetes-pipeline-core,"kubernetes,pipeline,io"
org.jboss.man,jboss-managed,jboss
com.blazegraph,bigdata-cache,cache
org.apache.camel.quarkus,camel-quarkus-exec,"apache,camel"
org.springframework.security,spring-security-test,"security,spring,testing"
org.openimaj,demos,example
com.facebook.drift,drift-codec-utils,"facebook,codec"
org.glassfish.main.web,web-sse,web
org.odpi.egeria,glossary-view-client,"client,view"
io.gravitee.am.plugins.handlers,gravitee-am-plugins-handlers-policy,"plugin,io,policy"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.maltparser-model-parser-sv-linear,"model,parser"
com.github.codemonstur,embedded-redis,"embedded,database,github,redis"
org.apache.maven.plugin-tools,maven-plugin-tools-beanshell,"plugin,tools,build,build-system,maven,apache"
org.opennms.core,org.opennms.core.camel,camel
org.ow2.asm,asm-analysis,"analysis,bytecode"
org.webjars,bootstrap-datetimepicker,"assets,web,bootstrap"
org.jboss.marshalling,jboss-marshalling-osgi,"jboss,osgi"
com.amazonaws,amazon-neptune-sigv4-signer,"aws,amazon,signing"
org.eclipse.rdf4j,rdf4j-repository-api,"rdf,repository,eclipse,api"
org.apache.maven,maven-error-diagnostics,"build,build-system,maven,apache"
com.cosium.spring.data,spring-data-jpa-entity-graph-generator,"persistence,generator,data,spring,jpa,graph"
org.talend.esb,transport-jms,"jms,queue,esb,transport"
io.cloudevents,cloudevents-http-restful-ws,"io,http"
javax.faces,jsf-api,"jsf,standard,javax,api,specs"
org.apache.camel,camel-snmp,"snmp,apache,management,camel"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-model-srl-zh-conll2009,model
org.apache.camel.quarkus,camel-quarkus-twitter-deployment,"deployment,apache,twitter,camel"
io.quarkus,quarkus-hibernate-orm-panache-deployment,"persistence,deployment,orm,hibernate,io"
org.graalvm.sdk,graal-sdk,sdk
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-ner-es-freme-wikiner,model
org.metawidget.modules.static.faces,metawidget-static-faces,module
org.nuxeo.ecm.platform,nuxeo-platform-relations-jena-plugin,"plugin,platform"
org.camunda.bpm.dmn,camunda-engine-dmn,"bpm,engine"
org.wildfly.arquillian,wildfly-arquillian-container-managed,container
org.isisaddons.wicket.gmap3,isis-wicket-gmap3-cpt,wicket
org.apache.camel.quarkus,camel-quarkus-scheduler,"scheduling,apache,camel"
batik,batik-codec,"graphics,svg,codec"
org.wildfly.security,wildfly-elytron-http-digest,"security,http"
org.apache.dubbo,dubbo-monitor-default,"monitor,apache"
org.mobicents.tools,sip-balancer-jar,tools
com.vaadin,vaadin-cdi,"web-framework,gwt"
org.jboss.arquillian.container,arquillian-glassfish-embedded-3.1,"embedded,container,jboss"
org.jenkins-ci.plugins,mapdb-api,"plugin,jenkins,api"
org.apache.skywalking,apm-okhttp-common,"apache,http"
org.apache.tika,tika-translate,apache
de.learnlib.testsupport,learnlib-learner-it-support,support
org.tuxdevelop,spring-batch-lightmin-server-cluster,"server,spring,cluster,batch"
org.gradle,gradle-tooling-api,"build,build-system,gradle,groovy,api"
com.googlecode.java-diff-utils,diffutils,"diff,patch"
org.eclipse.kapua,kapua-device-call-kura,"eclipse,device"
org.bytedeco,systems-platform,platform
org.cleartk,cleartk-token,token
org.jvnet.jaxb2.maven2,maven-jaxb22-plugin,"plugin,binding,build,build-system,maven,xml"
org.wildfly.swarm,weld-modules,module
org.eclipse.hono,hono-client-application,"eclipse,client"
org.xwiki.platform,xwiki-platform-activeinstalls-common,platform
org.apache.unomi,unomi-persistence-spi,"persistence,interface,apache"
fi.solita.clamav,clamav-client,client
com.thoughtworks.inproctester,inproctester-jetty,"server,webserver,jetty"
org.asynchttpclient,async-http-client-extras-guava,"client,asynchronous,http"
io.quarkus,quarkus-security-test-utils,"security,testing,io"
org.apache.camel.springboot,camel-ftp-starter,"ftp,network,apache,starter,camel"
org.netbeans.html,net.java.html.json,"json,ide,html,netbeans"
com.squareup.retrofit2,adapter-rxjava,reactive
org.jboss.metadata,jboss-metadata-ejb,"ejb,jboss,metadata"
cn.springcloud.gray,spring-cloud-gray-event,"event,spring,cloud"
io.servicetalk,servicetalk-http-router-jersey,"routing,webservice,io,http"
org.webjars.npm,webstomp-client,"assets,web,client"
io.zipkin.brave,brave-context-jfr,"io,tracing"
org.apache.jclouds.provider,aws-cloudwatch,"aws,amazon,provider,monitoring,cloud,apache,metrics"
com.oracle.oci.sdk,oci-java-sdk-usageapi,sdk
org.sakaiproject.onedrive,sakai-onedrive-api,api
org.eclipse.equinox.http,servlet,"eclipse,servlet,http"
org.apache.ws.security,wss4j,"security,apache"
org.apache.tomcat,tomcat-jsp-api,"server,webserver,apache,jsp,tomcat,api"
com.github.psi-probe,psi-probe-core,github
org.jetbrains,annotations-java5,"defect,annotations,analysis,metadata"
org.apache.camel,camel-salesforce,"apache,salesforce,camel"
org.dromara,hmily-serializer-all,serialization
org.apache.servicecomb,foundation-vertx,"vertx,apache"
org.jboss.weld.servlet,weld-servlet-core,"servlet,jboss"
io.github.resilience4j,resilience4j-timelimiter,"github,io"
org.opencastproject,opencast-dictionary-api,api
org.apache.commons,not-yet-commons-ssl,"ssl,apache,commons"
org.wso2.ei,ui-pages,ui
org.infinispan,infinispan-spring-boot-starter-remote,"spring,cache,remote,starter"
org.sonarsource.python,python-checks,"sonar,python"
org.teiid.connectors,translator-jdbc,"sql,jdbc,connector"
cn.springcloud.gray,spring-cloud-gray-plugin-feign,"plugin,spring,cloud"
org.opennms,opennms-config-jaxb,"binding,config,xml"
org.netbeans.api,org-netbeans-api-progress-nb,"ide,api,netbeans"
org.sql2o,sql2o,sql
org.docx4j,docx4j-JAXB-Internal,"binding,xml"
org.deeplearning4j,rl4j-core,"deep-learning,machine-learning"
org.wildfly.security,wildfly-elytron-http-cert,"security,http"
org.acegisecurity,acegi-security,security
com.codahale.metrics,metrics-jvm,metrics
org.eclipse.aether,aether-connector-basic,"eclipse,connector"
org.apache.poi,poi-ooxml-schemas,"schema,apache"
org.grails,grails-core,"grails,groovy"
jaws,jaws,clojure
com.github.marschall,threeten-jpa,"github,persistence,jpa"
org.apache.xbean,xbean-asm5-shaded,"apache,bytecode"
group.idealworld.dew,cluster-spi-rabbit,"interface,cluster"
org.apache.camel,camel-cm-sms,"sms,apache,camel"
org.jetbrains.kotlin,kotlin-osgi-bundle,"bundle,kotlin,osgi"
org.springframework.boot,spring-boot-starter-integration,"integration,spring,starter"
io.awspring.cloud,spring-cloud-aws-core,"aws,amazon,spring,cloud,io"
org.apache.hadoop,hadoop-kms,"hadoop,apache"
org.kie,kie-dmn-validation-bootstrap,"bootstrap,validation"
org.apache.isis.commons,isis-commons,apache
org.swinglabs,swing-layout,"swing,ui,layout"
org.apache.jclouds.provider,elastichosts-sat-p,"provider,cloud,apache"
org.apache.camel.quarkus,camel-quarkus-support-ahc-deployment,"support,deployment,apache,camel"
io.kubernetes,client-java-proto,"kubernetes,client,io,protocol"
io.katharsis,katharsis-jpa,"io,persistence,jpa"
org.ff4j,ff4j-utils-json,json
com.alipay.sofa,hessian,webservice
org.xwiki.platform,xwiki-platform-icon-script,"platform,scripting"
org.gephi,appearance-plugin-ui,"plugin,module,ui,netbeans"
com.consol.citrus,citrus-camel,camel
org.openhab.addons.bundles,org.openhab.binding.networkupstools,"binding,bundle"
com.github.vanroy,spring-cloud-dashboard,"github,dashboard,spring,cloud"
org.apache.velocity.tools,velocity-tools-generic,"tools,apache"
org.springframework.security,spring-security-core,"security,spring"
org.jetbrains.kotlin,kotlin-reflect,"reflection,kotlin"
fr.opensagres.xdocreport,fr.opensagres.xdocreport.itext.extension-gae,"appengine,extension"
com.alibaba.csp,sentinel-apache-dubbo-adapter,apache
org.apache.jackrabbit,jackrabbit-jcr-servlet,"servlet,apache,cms"
com.github.cverges.expect4j,expect4j,github
me.lucko,sql-streams,"sql,streaming"
org.apache.camel.quarkus,camel-quarkus-mongodb-gridfs,"database,apache,mongodb,camel"
org.springframework.cloud,spring-cloud-dataflow-platform-cloudfoundry,"spring,cloud,platform"
org.apache.dubbo,dubbo-remoting-api,"remote,apache,api"
com.adobe.testing,s3mock-testng,"mock,testng,testing"
org.jboss.osgi.metadata,jbosgi-metadata,"jboss,metadata,osgi"
io.sarl.maven,io.sarl.maven.baselib,"build,build-system,maven,io"
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.fetch.remote.common,"server,remote,api,identity"
org.nuxeo.ecm.platform,nuxeo-platform-login-cas2,platform
pentaho,pentaho-big-data-impl-clusterTests,data
io.thorntail,cdi-jaxrsapi,io
com.amazonaws,aws-java-sdk-apprunner,"aws,amazon,sdk"
org.apache.kylin,kylin-server-base,"server,apache"
org.xwiki.platform,xwiki-platform-captcha-jcaptcha-api,"captcha,api,platform"
io.quarkus,quarkus-spring-scheduled-deployment,"deployment,spring,io"
org.thnetos,cd-client,"clojure,client"
